"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","32","226244","0.0-32.0","","374.8999999910593","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=569.7592665052517 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=571.0092665052517 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=327.7407334947483 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=328.9907334947483 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,424.0023166263129 441.4369816553987,424.0023166263129"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","true","true","208.25","4","690.142","121.00926650525169","2.32","1","0","","",""
"html-keyboard-response","33","226746","0.0-33.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=569.7592665052517 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=571.0092665052517 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=327.7407334947483 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=328.9907334947483 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,424.0023166263129 441.4369816553987,424.0023166263129"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","34","226900","0.0-34.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=448.75 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=569.7592665052517 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=571.0092665052517 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=327.7407334947483 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=328.9907334947483 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,475.9976833736871 441.4369816553987,475.9976833736871"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","227273","0.0-35.0","","371.40000000596046","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=569.7592665052517 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=571.0092665052517 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=327.7407334947483 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=328.9907334947483 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,475.9976833736871 441.4369816553987,475.9976833736871"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","false","true","208.25","4","690.142","121.00926650525169","2.32","1","0","","",""
"html-keyboard-response","36","227779","0.0-36.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=569.7592665052517 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=571.0092665052517 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=327.7407334947483 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=328.9907334947483 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,475.9976833736871 441.4369816553987,475.9976833736871"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","37","227937","0.0-37.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=448.75 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=569.7592665052517 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=571.0092665052517 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=327.7407334947483 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=328.9907334947483 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,475.9976833736871 441.4369816553987,475.9976833736871"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","228320","0.0-38.0","","380.6000000089407","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=569.7592665052517 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=571.0092665052517 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=327.7407334947483 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=328.9907334947483 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,475.9976833736871 441.4369816553987,475.9976833736871"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","false","true","208.25","4","690.142","121.00926650525169","2.32","1","0","","",""
"html-keyboard-response","39","228823","0.0-39.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=569.7592665052517 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=571.0092665052517 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=327.7407334947483 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=328.9907334947483 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,475.9976833736871 441.4369816553987,475.9976833736871"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","40","228979","0.0-40.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=865.25 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=975.2584240956834 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=560.0084240956834 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.2415759043166 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=339.9915759043167 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""865.25,450 872.5630183446013,424.0023166263129 857.9369816553987,424.0023166263129"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","229373","0.0-41.0","","392.3999999910593","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=975.2584240956834 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=560.0084240956834 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.2415759043166 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=339.9915759043167 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""865.25,450 872.5630183446013,424.0023166263129 857.9369816553987,424.0023166263129"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","false","true","true","208.25","4","690.142","110.00842409568334","2.11","1","0","","",""
"html-keyboard-response","42","229877","0.0-42.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=975.2584240956834 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=560.0084240956834 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.2415759043166 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=339.9915759043167 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""865.25,450 872.5630183446013,424.0023166263129 857.9369816553987,424.0023166263129"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","43","230030","0.0-43.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=865.25 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=965.257658268803 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=550.007658268803 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=765.242341731197 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=349.992341731197 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""865.25,450 872.5630183446013,475.9976833736871 857.9369816553987,475.9976833736871"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","233455","0.0-44.0","","3423.7000000029802","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=965.257658268803 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=550.007658268803 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=765.242341731197 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=349.992341731197 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""865.25,450 872.5630183446013,475.9976833736871 857.9369816553987,475.9976833736871"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","false","false","true","208.25","4","690.142","100.00765826880303","1.92","1","0","","",""
"html-keyboard-response","45","233957","0.0-45.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=965.257658268803 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=550.007658268803 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=765.242341731197 cy=450 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=865.25 cy=349.992341731197 r=25.997683373687078 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""865.25,450 872.5630183446013,475.9976833736871 857.9369816553987,475.9976833736871"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","46","234111","0.0-46.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=18.198378361580954 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=448.75 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=539.6660529716391 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=540.9160529716391 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=357.8339470283609 cy=450 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=448.75 cy=359.0839470283609 r=25.997683373687078 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""448.75,450 456.0630183446013,424.0023166263129 441.4369816553987,424.0023166263129"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
